objid,author_ML_score,protege_score,protege_rank,ra,dec,peak_flux,x,y,original_image,obj_size_pixels,evaluation_subset_author_ML_score
img5_isl3057,-1,1.6186011969484304,4555,114.9091,-75.0407,0.00176567231764,1453,1918,J0738.1-7506_aFix_pol_I_Farcsec_5pln_cor.FITS,34,1
img57_isl4228,-1,1.6180392233709506,4556,228.7762,-45.9722,0.01474428713804,3522,3512,J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img110_isl3386,-1,1.6178458096915271,4557,19.3924,-26.7036,0.00164710285101,2124,2504,Abell_2895_noFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img5_isl856,-1,1.6177465203489323,4558,116.1832,-74.72,0.00035761892769,481,2825,J0738.1-7506_aFix_pol_I_Farcsec_5pln_cor.FITS,29,2
img29_isl3731,-1,1.6166865861568354,4559,94.1538,-47.8419,0.000108227359,1864,1621,J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img69_isl4584,-1,1.6166635225953023,4560,48.4508,-45.1157,0.00258768119442,2089,2738,J0314.3-4525_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img18_isl2308,-1,1.6166107521947422,4561,41.6929,-53.1418,0.00140418004514,1278,1494,Abell_S295_aFix_pol_I_Farcsec_5pln_cor.FITS,33,2
img91_isl5849,-1,1.6165704056475232,4562,341.7591,-16.027,0.00174387142014,2774,1956,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img3_isl4431,-1,1.616425832504952,4563,202.4013,-31.6317,0.00060079879664,2789,1931,Abell_3562_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img47_isl1626,-1,1.6163697803742938,4564,99.7515,-49.0626,0.00880294493235,975,44,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img63_isl5608,-1,1.616209068928999,4565,63.8386,-12.2492,0.0012976888495,3293,747,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img80_isl3190,-1,1.6158586411661255,4566,198.319,-25.2143,0.00311845530186,2572,1933,RXCJ1314_aFix_pol_I_Farcsec_5pln_cor.FITS,36,2
img91_isl1357,-1,1.6152021660499631,4567,342.4587,-16.0338,0.00025152180846,838,1936,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img62_isl7097,-1,1.6148806666758864,4568,85.0022,-41.4632,0.01674549404105,3261,391,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img62_isl5463,-1,1.614601281320036,4569,85.3737,-40.5602,0.00664918197223,2469,2997,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img51_isl3537,-1,1.6142679850768804,4570,201.7776,-31.0303,0.0041503193348,2327,3200,Abell_3558_aFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img50_isl2312,-1,1.6141854223156753,4571,62.1114,-70.8493,0.00707706030416,1331,2953,J0406.7-7116_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img7_isl957,-1,1.6139537162040802,4572,150.6527,-83.8838,0.00278373850363,666,496,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor.FITS,38,2
img113_isl2166,-1,1.61388634487062,4573,119.7083,-53.6833,7.4536312e-05,1277,519,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img32_isl157,-1,1.6138435729656984,4574,78.2201,-8.1857,0.00142436102606,202,1250,RXCJ0510.7-0801_aFix_Pol_I_Farcsec_5pln_cor.FITS,37,-1
img38_isl3336,-1,1.613685127203049,4575,26.3125,-60.2184,0.00629919086382,1738,2726,J0145.2-6033_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img91_isl3530,-1,1.6133194124968426,4576,342.1242,-16.2426,0.00029936536563,1764,1336,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img103_isl761,-1,1.6131682678941237,4577,26.966,-53.422,8.101360203e-05,517,547,J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor.FITS,25,-1
img4_isl4159,-1,1.613152606185591,4578,36.3575,-41.7512,0.00053773192232,1986,2185,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,34,2
img51_isl2497,-1,1.613119904249498,4579,201.9853,-31.4967,0.00271883655715,1791,1795,Abell_3558_aFix_pol_I_Farcsec_5pln_cor.FITS,53,-1
img73_isl449,-1,1.613070230542464,4580,126.1188,-56.7543,0.00236658276847,370,2780,J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img95_isl4301,-1,1.6130514905780091,4581,86.0513,-48.158,0.0126408690572,2356,1100,J0545.5-4756_aFix_pol_I_Farcsec_5pln_cor.FITS,54,-1
img91_isl4791,-1,1.613040667013049,4582,341.9354,-16.1951,0.00592430502867,2286,1472,Abell_2485_noFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img44_isl3526,-1,1.6130093641660264,4583,6.6116,-49.7858,0.02635327734926,2151,3066,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,52,-1
img110_isl5556,-1,1.6129888680773852,4584,18.9346,-26.5738,0.00096428679504,3304,2875,Abell_2895_noFix_pol_I_Farcsec_5pln_cor.FITS,28,-1
img108_isl2187,-1,1.6129711396779398,4585,85.1282,-40.2648,0.00055626734576,1505,3390,J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor.FITS,41,1
img82_isl2291,-1,1.612612108560339,4586,96.4633,-53.183,0.01379337608428,1957,3203,J0626.3-5341_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img62_isl201,-1,1.612261057985231,4587,86.4422,-41.3819,0.00730976960338,151,625,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img6_isl1968,-1,1.612222033270576,4588,6.7256,-19.1725,0.01048467540533,1874,2691,Abell_33_noFix_pol_I_Farcsec_5pln_cor.FITS,39,1
img62_isl2455,-1,1.6122064541795704,4589,85.9224,-40.5324,0.004528370577,1268,3078,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img7_isl2825,-1,1.6120709047525597,4590,147.6782,-83.5646,6.93726381e-05,1579,1457,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor.FITS,28,2
img88_isl5016,-1,1.6106524954726915,4591,357.6777,-26.4977,0.00339595112952,2352,535,Abell_2667_noFix_pol_I_Farcsec_5pln_cor.FITS,60,-1
img81_isl2245,-1,1.610651706311362,4592,306.1888,-55.7594,0.00230654769426,1183,1246,J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img27_isl99,-1,1.610642464203819,4593,16.3121,-22.1074,0.00521205044125,65,1120,Abell_133_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img70_isl3509,-1,1.6104073591012773,4594,81.0399,-47.2593,0.00235112893309,2561,1700,J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor.FITS,47,-1
img83_isl1905,-1,1.6101738922483426,4595,58.7613,-73.9453,0.00133124568888,1228,1985,J0352.4-7401_aFix_pol_I_Farcsec_5pln_cor.FITS,39,-1
img64_isl4227,-1,1.6101136040831716,4596,72.9386,-10.6425,0.00899742920979,3419,580,Abell_521_noFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img75_isl3755,-1,1.6100892821660404,4597,97.8733,-56.2939,0.00045831102949,1670,1377,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img14_isl815,-1,1.6099392978884488,4598,210.2146,-47.26,0.0130054678544,833,3549,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img105_isl1337,-1,1.6098490270315715,4599,60.0647,-81.9247,0.00188620746464,800,2531,J0351.1-8212_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img103_isl6528,-1,1.6097504334093262,4600,25.3612,-52.4889,0.00075338034406,3304,3230,J0145.0-5300_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img45_isl1719,-1,1.6097206999617957,4601,87.2671,-21.8355,0.00640569590745,1148,2015,Abell_3365A_noFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img102_isl1093,-1,1.6096182212889607,4602,161.0656,-71.1654,0.01067580161426,912,661,J1040.7-7047_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img47_isl3650,-1,1.609513040787352,4603,99.2628,-48.6219,0.00365953231746,1941,1374,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img63_isl1777,-1,1.6093895699440264,4604,64.6347,-12.1126,0.00233144320496,1051,1141,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img25_isl2795,-1,1.6093369076293462,4605,45.5487,-77.9997,0.00113831133303,1964,1351,J0303.7-7752_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img62_isl5816,-1,1.6092332079161729,4606,85.3036,-40.4531,0.00055643232179,2624,3305,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img75_isl5369,-1,1.6091445660356032,4607,97.4998,-55.7,0.03743985348876,2276,3086,J0631.3-5610_aFix_pol_I_Farcsec_5pln_cor.FITS,71,-1
img3_isl2265,-1,1.6089908643900546,4608,202.9321,-31.5472,0.00081977552723,1426,2187,Abell_3562_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img14_isl485,-1,1.6088139304573197,4609,210.3545,-47.9904,0.00682576324636,564,1346,J1358.9-4750_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img17_isl720,-1,1.6087461055606092,4610,242.0661,-75.4196,0.00907845064867,567,2725,J1601.7-7544_aFix_pol_I_Farcsec_5pln_cor.FITS,56,-1
img53_isl2443,-1,1.6083333612642536,4611,34.5023,-52.7277,0.00141980144426,1381,1783,J0217.2-5244_aFix_pol_I_Farcsec_5pln_cor.FITS,26,-1
img65_isl1784,-1,1.6081403338166658,4612,36.223,-29.067,0.00456300342801,2111,2975,RXCJ0225.1-22928_aFix_pol_I_Farcsec_5pln_cor.FITS,34,1
img56_isl907,-1,1.6078559854578922,4613,3.6999,-19.4544,0.0047895836376,871,1861,Abell_13_noFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img101_isl701,-1,1.6078330867583033,4614,190.6954,-48.4365,0.00597728566714,509,1713,J1240.2-4825_aFix_pol_I_Farcsec_5pln_cor.FITS,56,-1
img62_isl4283,-1,1.6077941782038194,4615,85.5787,-40.8619,0.00118283286005,2019,2129,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img114_isl3149,-1,1.6076402465964283,4616,79.076,-54.2992,0.01054733427229,1953,2457,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img21_isl4799,-1,1.6075026139338302,4617,357.4363,-19.9616,7.776490595e-05,2633,1588,RXCJ2351.0-19_noFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img56_isl3688,-1,1.6074042154490693,4618,3.1483,-19.349,0.00865698710711,2369,2165,Abell_13_noFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img43_isl2982,-1,1.6070339470802553,4619,280.02,-77.6096,0.00196902498604,1811,421,J1840.6-7709_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img47_isl2257,-1,1.6069321100008322,4620,99.5935,-48.2088,0.01285504326705,1278,2619,J0637.3-4828_aFix_pol_I_Farcsec_5pln_cor.FITS,56,-1
img1_isl2560,-1,1.606827499336287,4621,252.9466,-60.207,0.00384881889817,2267,380,J1653.0-5943_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img22_isl5919,-1,1.6067869894433506,4622,356.2556,-27.6772,0.03054269559519,3474,3388,Abell_4038_aFix_pol_I_Farcsec_5pln_cor.FITS,55,-1
img80_isl796,-1,1.6064911788903558,4623,198.9273,-25.3524,0.00021417786014,914,1516,RXCJ1314_aFix_pol_I_Farcsec_5pln_cor.FITS,28,2
img7_isl1710,-1,1.606404704812275,4624,149.3766,-83.6231,0.00419222073012,1032,1274,J0948.6-8327_aFix_pol_I_Farcsec_5pln_cor.FITS,32,1
img4_isl1561,-1,1.60615017803137,4625,36.8616,-41.5651,0.01108374691338,901,2719,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,41,1
img54_isl2065,-1,1.6061078531395592,4626,72.771,-45.0859,0.00224688071619,1138,552,J0449.9-4440_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img63_isl5158,-1,1.6059859081708818,4627,63.9713,-11.5147,0.00024155234603,2922,2863,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img34_isl3572,-1,1.6059650906126426,4628,10.6261,-20.245,0.00254519946658,2338,2812,Abell_2813_noFix_pol_I_Farcsec_5pln_cor.FITS,28,-1
img40_isl5122,-1,1.6055763824241456,4629,63.329,-55.9254,7.876030254e-05,3113,262,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img1_isl2820,-1,1.6054134472061328,4630,252.8349,-59.2352,0.03009009920358,2453,3309,J1653.0-5943_aFix_pol_I_Farcsec_5pln_cor.FITS,67,-1
img107_isl566,-1,1.6052297259833286,4631,44.879,-22.4209,0.00934297062602,501,983,MACS_J0257.6-2209_aFix_pol_I_Farcsec_5pln_cor.FITS,62,-1
img113_isl4312,-1,1.6050733736159752,4632,119.1505,-52.7272,0.0038276702905,2240,3272,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img86_isl1736,-1,1.6040834916687432,4633,302.3728,-57.0175,0.04760073984401,3068,1268,Abell_3667_aFix_pol_I_Farcsec_5pln_cor.FITS,61,-1
img12_isl3747,-1,1.6040645008486196,4634,353.3855,-85.2417,0.00041469651224,2108,1528,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img12_isl4350,-1,1.6040503587178785,4635,352.2886,-84.8859,0.00733883273497,2416,2534,J2340.1-8510_aFix_pol_I_Farcsec_5pln_cor.FITS,34,-1
img113_isl444,-1,1.603920172351263,4636,120.2711,-53.7451,0.00821045894874,319,334,J0757.7-5315_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img74_isl2454,-1,1.6038719465820703,4637,212.7604,-42.7259,0.00099831706906,1429,1876,J1410.4-4246_aFix_pol_I_Farcsec_5pln_cor.FITS,27,-1
img23_isl836,-1,1.6036234735357162,4638,336.065,-52.8595,0.00018244071811,847,940,J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor.FITS,26,-1
img98_isl332,-1,1.6031137578700596,4639,147.792,-76.0509,0.02068119101949,384,2518,J0943.4-7619_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img40_isl2785,-1,1.6027716788386777,4640,64.1423,-55.2659,0.00039442709528,1801,2170,J0416.7-5525_aFix_pol_I_Farcsec_5pln_cor.FITS,26,-1
img23_isl664,-1,1.6025715853207,4641,336.1344,-53.0756,0.0010323766899,731,317,J2222.2-5235_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img62_isl5810,-1,1.6023877992556557,4642,85.2996,-41.2905,0.00513646288124,2621,893,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img15_isl4,-1,1.6018671339779504,4643,192.9898,-41.1335,0.00533026257371,14,2223,J1248.7-4118_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img4_isl395,-1,1.6018356059123309,4644,37.1538,-42.1427,0.0222848966468,284,1052,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,65,1
img24_isl3718,-1,1.6015942800125509,4645,5.7708,-11.7873,0.00995694563612,3424,3425,MACSJ_0025.4-1222B_aFix_pol_I_Farcsec_5pln_cor.FITS,61,-1
img57_isl778,-1,1.601481094239662,4646,230.0778,-46.6639,0.00141995628449,809,1433,J1518.3-4632_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img29_isl492,-1,1.6014367623365011,4647,94.9472,-47.36,0.0548938300451,317,3002,J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor.FITS,54,-1
img19_isl4136,-1,1.6014328441650982,4648,176.0685,-54.0634,0.00807405927955,2307,2528,J1145.6-5420_aFix_pol_I_Farcsec_5pln_cor.FITS,30,2
img4_isl0,-1,1.6013844905662156,4649,37.2829,-42.4766,0.02784447381211,18,88,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,36,1
img108_isl247,-1,1.6012220653473197,4650,85.7069,-40.9998,0.01637514460948,250,1268,J0540.1-4050_aFix_pol_I_Farcsec_5pln_cor.FITS,52,1
img1_isl36,-1,1.6011916792145746,4651,254.4191,-59.8867,0.00315367463189,45,1331,J1653.0-5943_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img30_isl921,-1,1.600583828015783,4652,258.6051,-82.3473,0.00568869382667,853,1229,J1705.1-8210_aFix_pol_I_Farcsec_5pln_cor.FITS,34,1
img8_isl3948,-1,1.6004665947684378,4653,342.1746,-44.6047,0.00067606227456,1823,1580,Abell_S1063_nofix_pol_I_Farcsec_5pln_cor.FITS,26,-1
img105_isl3868,-1,1.6004306963616874,4654,57.0992,-81.7325,0.00041490788873,1997,3096,J0351.1-8212_aFix_pol_I_Farcsec_5pln_cor.FITS,25,-1
img92_isl2843,-1,1.600180255017491,4655,33.2682,-47.4311,0.000732214725,1644,869,J0212.8-4707_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img100_isl741,-1,1.6001771288037978,4656,351.4087,-12.4873,0.03527144112258,1513,683,Abell_2597_noFix_pol_I_Farcsec_5pln_cor.FITS,59,-1
img67_isl2252,-1,1.5995210252760506,4657,52.349,-55.6785,0.00028150968932,1480,1911,J0328.6-5542_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img73_isl5485,-1,1.5992596065659406,4658,124.3113,-56.813,0.00229034181348,3355,2602,J0820.9-5704_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img10_isl1955,-1,1.599063978293619,4659,39.6646,-1.9323,0.00835292103351,2579,730,Abell_370_afix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img89_isl1322,-1,1.5987969029950344,4660,355.4079,-8.6406,0.00110874510213,1477,2843,Abell_2645_noFix_pol_I_Farcsec_5pln_cor.FITS,41,1
img31_isl237,-1,1.598755268614174,4661,83.6123,-10.9681,0.00507403327549,284,3383,Abell_545_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img31_isl774,-1,1.598717735568936,4662,83.4403,-11.6374,8.027907503e-05,773,1456,Abell_545_aFix_pol_I_Farcsec_5pln_cor.FITS,41,-1
img102_isl3414,-1,1.5986183718301836,4663,159.4265,-70.3532,0.0012829243836,2466,3002,J1040.7-7047_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img99_isl50,-1,1.5979807806396968,4664,352.0199,-41.2966,0.06818070973622,137,1478,Abell_S1121_noFix_pol_I_Farcsec_5pln_cor.FITS,63,-1
img99_isl1792,-1,1.597549532817058,4665,351.0804,-41.211,0.02527266564559,2170,1730,Abell_S1121_noFix_pol_I_Farcsec_5pln_cor.FITS,55,-1
img54_isl1897,-1,1.597520924194202,4666,72.8149,-45.0771,0.00010218021847,1048,578,J0449.9-4440_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img44_isl1978,-1,1.597458489823982,4667,7.1123,-50.4451,0.00328302686394,1227,1167,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img63_isl5657,-1,1.5970358110128475,4668,63.8225,-12.3356,0.00270458199662,3337,498,MACSJ0417.5-1155_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img9_isl5181,-1,1.5967638638369814,4669,89.751,-58.6039,0.02898284333941,2404,1679,J0600.8-5835_aFix_pol_I_Farcsec_5pln_cor.FITS,53,1
img64_isl2090,-1,1.5966545157396752,4670,73.5367,-10.1888,0.0003062146601,1726,1888,Abell_521_noFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img70_isl4732,-1,1.5965711855562936,4671,80.5992,-47.6396,0.00046064152248,3410,598,J0525.8-4715_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img39_isl300,-1,1.596461523754932,4672,86.5838,-44.6368,0.00410001738014,229,1342,J0543.4-4430_aFix_pol_I_Farcsec_5pln_cor.FITS,37,2
img66_isl2889,-1,1.5960620566403,4673,108.0711,-60.0082,0.00076162199731,1659,3150,J0712.0-6030_aFix_pol_I_Farcsec_5pln_cor.FITS,33,1
img6_isl1748,-1,1.5960096827168326,4674,6.7948,-19.7143,0.00948660639212,1686,1130,Abell_33_noFix_pol_I_Farcsec_5pln_cor.FITS,40,2
img52_isl5421,-1,1.5957701397990371,4675,231.092,-83.8974,0.00699149126652,2920,819,J1539.5-8335_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img72_isl1529,-1,1.5955674471902797,4676,216.399,-54.4058,0.01447297293284,944,1142,J1423.7-5412_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img6_isl1874,-1,1.595273119919825,4677,6.747,-19.1662,0.03430927333996,1816,2709,Abell_33_noFix_pol_I_Farcsec_5pln_cor.FITS,47,2
img114_isl1886,-1,1.5951523689861618,4678,79.451,-54.1359,0.00687281084256,1291,2948,J0516.6-5430_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img106_isl2150,-1,1.5948897731836382,4679,38.3638,-44.7767,0.00315745786241,1180,514,J0232.2-4420_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img32_isl222,-1,1.5946454279281568,4680,78.1892,-7.8048,0.00346241608247,289,2347,RXCJ0510.7-0801_aFix_Pol_I_Farcsec_5pln_cor.FITS,35,-1
img68_isl2824,-1,1.5945516343045514,4681,349.767,-68.0078,0.00746054149803,1827,1288,J2319.2-6750_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img81_isl89,-1,1.5945409401903086,4682,306.8793,-56.1264,0.00202958658941,80,178,J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img41_isl2227,-1,1.5941994986668313,4683,19.8469,-54.6508,0.00583373372236,1085,2513,J0117.8-5455_aFix_pol_I_Farcsec_5pln_cor.FITS,40,-1
img4_isl1541,-1,1.594073730418189,4684,36.8681,-42.0645,0.00949265934204,894,1281,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,55,1
img62_isl6596,-1,1.5939077741567402,4685,85.1279,-40.7965,0.00456874855309,3002,2313,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,36,-1
img89_isl1913,-1,1.5935688170283056,4686,355.2572,-8.5709,0.00466652020202,1907,3043,Abell_2645_noFix_pol_I_Farcsec_5pln_cor.FITS,35,2
img67_isl3961,-1,1.593278628656644,4687,51.883,-55.4023,0.00453631158846,2275,2744,J0328.6-5542_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img6_isl1811,-1,1.5932391104291932,4688,6.7699,-19.7026,0.00084595966134,1753,1164,Abell_33_noFix_pol_I_Farcsec_5pln_cor.FITS,35,2
img52_isl1134,-1,1.5932208314848773,4689,237.7339,-83.6459,0.01161658134758,830,1566,J1539.5-8335_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img29_isl3410,-1,1.5930198049751425,4690,94.2244,-48.222,0.00059785279244,1728,526,J0616.8-4748_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img85_isl2330,-1,1.592885719688619,4691,99.9839,-53.8738,0.00106666323944,1294,2101,J0638.7-5358_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img68_isl4243,-1,1.5928603864751287,4692,349.0393,-68.0043,0.02802720338394,2640,1293,J2319.2-6750_aFix_pol_I_Farcsec_5pln_cor.FITS,42,-1
img106_isl2064,-1,1.5927766251070046,4693,38.377,-44.6799,0.01126829498446,1151,805,J0232.2-4420_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img106_isl4900,-1,1.592714870054302,4694,37.8416,-44.3196,7.149836429e-05,2301,1892,J0232.2-4420_aFix_pol_I_Farcsec_5pln_cor.FITS,25,-1
img67_isl2027,-1,1.592669156611179,4695,52.415,-56.2903,0.00329955845155,1375,67,J0328.6-5542_aFix_pol_I_Farcsec_5pln_cor.FITS,38,-1
img61_isl3954,-1,1.5926471374242634,4696,116.0768,-54.1141,2.615183826e-05,2185,1702,J0745.1-5404_aFix_pol_I_Farcsec_5pln_cor.FITS,22,-1
img62_isl2085,-1,1.5922962324789889,4697,85.9932,-40.5388,0.00010715861552,1114,3059,J0542.8-4100_aFix_pol_I_Farcsec_5pln_cor.FITS,30,-1
img18_isl2005,-1,1.5922000226765654,4698,41.7957,-53.5907,0.00113981379149,1099,141,Abell_S295_aFix_pol_I_Farcsec_5pln_cor.FITS,34,2
img34_isl730,-1,1.5918787946606858,4699,11.2701,-20.3383,0.02704134141687,598,2542,Abell_2813_noFix_pol_I_Farcsec_5pln_cor.FITS,58,-1
img81_isl3365,-1,1.5915637220456926,4700,305.9096,-55.4394,0.00039470275897,1635,2168,J2023.4-5535_aFix_pol_I_Farcsec_5pln_cor.FITS,28,-1
img44_isl1707,-1,1.591479680768701,4701,7.2068,-50.4526,0.00016014439393,1054,1145,J0027.3-5015_aFix_pol_I_Farcsec_5pln_cor.FITS,29,-1
img48_isl441,-1,1.5909614137763723,4702,73.0428,-2.6714,0.00301313551238,436,2646,PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor.FITS,45,-1
img60_isl1626,-1,1.590781089396872,4703,180.7012,-46.4965,0.00010866767169,902,1486,J1201.0-4623_aFix_pol_I_Farcsec_5pln_cor.FITS,25,1
img54_isl942,-1,1.5903510740347295,4704,73.0479,-44.7553,0.00019300947238,568,1502,J0449.9-4440_aFix_pol_I_Farcsec_5pln_cor.FITS,33,-1
img4_isl5170,-1,1.5903492155437662,4705,36.1631,-41.4148,0.01178488784782,2408,3153,J0225.9-4154_aFix_pol_I_Farcsec_5pln_cor.FITS,59,1
img45_isl4400,-1,1.590263559177858,4706,86.5397,-22.5069,0.00084990413231,3086,79,Abell_3365A_noFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img45_isl2270,-1,1.590058644629511,4707,87.1157,-22.3502,0.00426681138402,1553,533,Abell_3365A_noFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
img87_isl2563,-1,1.5890933299222,4708,250.5006,-74.1133,0.01941664693699,2441,195,J1645.4-7334_aFix_pol_I_Farcsec_5pln_cor.FITS,64,-1
img36_isl1679,-1,1.5890425961355368,4709,93.0026,-49.3446,0.015811416093,1037,178,J0610.5-4848_aFix_pol_I_Farcsec_5pln_cor.FITS,44,-1
img41_isl396,-1,1.589034719791644,4710,20.3732,-55.1355,0.00584103830846,226,1109,J0117.8-5455_aFix_pol_I_Farcsec_5pln_cor.FITS,32,-1
img55_isl1805,-1,1.5889352537482797,4711,67.6081,-61.7524,0.05757524712944,2058,840,J0431.4-6126_aFix_pol_I_Farcsec_5pln_cor.FITS,35,-1
img48_isl760,-1,1.5886912836007248,4712,72.9545,-3.4492,0.00236198934856,703,301,PLCK_G200.9-28.2_aFix_pol_I_Farcsec_5pln_cor.FITS,31,-1
img20_isl1685,-1,1.588517018247238,4713,85.3609,-42.9513,0.02389644930524,1105,3105,J0540.1-4322_aFix_pol_I_Farcsec_5pln_cor.FITS,61,-1
img42_isl625,-1,1.588362307864641,4714,5.5955,-25.4448,0.01068715719663,625,2642,Abell_22_aFix_pol_I_Farcsec_5pln_cor.FITS,56,-1
img11_isl1356,-1,1.5882879206691425,4715,10.6908,-9.4311,0.00274206841958,1101,1467,Abell_85_aFix_pol_I_Farcsec_5pln_cor.FITS,37,-1
